                         CRVO - ET SUMMARY - 2017 
                                                                                                                             
 DATE ETr  ALFP ALFM LAWN GRSD BLUB WGRN SGRN TBER POTA POTA POTA FCRN FCRN FCRN WGRP APPL POP1 POP2 POP3 SBRY PPMT PEAS SQSH 
 06/17 0.20 0.20 0.17 0.16 0.08 0.20 0.19 0.20 0.19 0.19 0.18 0.18 0.16 0.13 0.11 0.13 0.20 0.09 0.15 0.20 0.19 0.19 0.11 0.13
 06/18 0.25 0.25 0.21 0.20 0.10 0.24 0.24 0.24 0.24 0.23 0.22 0.22 0.20 0.17 0.15 0.16 0.24 0.11 0.19 0.25 0.23 0.24 0.13 0.16
 06/19 0.27 0.27 0.23 0.22 0.10 0.26 0.26 0.26 0.26 0.25 0.24 0.24 0.22 0.18 0.16 0.18 0.26 0.12 0.21 0.27 0.25 0.26 0.13 0.18
 06/20 0.21 0.21 0.18 0.17 0.07 0.20 0.19 0.20 0.20 0.20 0.19 0.19 0.17 0.15 0.13 0.14 0.21 0.10 0.16 0.21 0.19 0.20 0.10 0.14
 06/21 0.31 0.31 0.26 0.25 0.11 0.30 0.28 0.28 0.30 0.29 0.28 0.28 0.26 0.22 0.19 0.20 0.30 0.14 0.24 0.31 0.28 0.29 0.13 0.20
 06/22 0.42 0.42 0.36 0.34 0.14 0.41 0.36 0.36 0.40 0.39 0.38 0.38 0.36 0.30 0.27 0.27 0.41 0.20 0.32 0.42 0.38 0.40 0.16 0.27
 06/23 0.54 0.54 0.46 0.43 0.18 0.52 0.45 0.45 0.51 0.50 0.50 0.50 0.46 0.39 0.35 0.35 0.53 0.25 0.42 0.54 0.49 0.51 0.19 0.35
 06/24 0.59 0.59 0.50 0.47 0.19 0.57 0.47 0.46 0.56 0.55 0.55 0.55 0.51 0.44 0.39 0.38 0.58 0.28 0.45 0.59 0.53 0.56 0.19 0.38
 06/25 0.35 0.35 0.30 0.28 0.11 0.34 0.27 0.26 0.33 0.33 0.33 0.33 0.31 0.26 0.23 0.23 0.35 0.17 0.27 0.35 0.31 0.33 0.11 0.23
 06/26 0.23 0.23 0.20 0.18 0.07 0.22 0.17 0.17 0.21 0.21 0.21 0.21 0.21 0.18 0.16 0.15 0.23 0.11 0.18 0.23 0.20 0.22 0.06 0.15
 06/27 0.21 0.21 0.18 0.17 0.06 0.20 0.15 0.14 0.19 0.20 0.20 0.20 0.19 0.16 0.15 0.14 0.21 0.10 0.16 0.21 0.18 0.20 0.05 0.14
 06/28 0.18 0.18 0.15 0.14 0.05 0.17 0.12 0.12 0.17 0.17 0.17 0.17 0.17 0.14 0.13 0.12 0.18 0.09 0.14 0.18 0.16 0.17 0.04 0.12
 06/29 0.29 0.29 0.25 0.23 0.08 0.28 0.19 0.18 0.27 0.27 0.27 0.27 0.27 0.23 0.21 0.19 0.29 0.14 0.23 0.29 0.25 0.28 0.06 0.19
 06/30 0.24 0.24 0.20 0.19 0.07 0.23 0.15 0.14 0.22 0.22 0.22 0.22 0.23 0.20 0.18 0.16 0.24 0.12 0.19 0.24 0.20 0.23 0.04 0.16
 07/01 0.15 0.15 0.13 0.12 0.04 0.14 0.09 0.08 0.14 0.14 0.14 0.14 0.14 0.12 0.11 0.10 0.15 0.07 0.12 0.15 0.13 0.14 0.00 0.10
 07/02 0.29 0.29 0.25 0.23 0.08 0.28 0.17 0.15 0.26 0.27 0.27 0.27 0.28 0.24 0.22 0.19 0.29 0.14 0.23 0.29 0.24 0.28  --  0.19
 07/03 0.29 0.29 0.25 0.23 0.08 0.28 0.17 0.14 0.26 0.27 0.27 0.27 0.28 0.25 0.23 0.19 0.29 0.14 0.23 0.29 0.24 0.28  --  0.19
 07/04 0.33 0.33 0.28 0.26 0.09 0.32 0.18 0.15 0.30 0.31 0.31 0.31 0.33 0.29 0.26 0.21 0.33 0.16 0.26 0.33 0.27 0.31  --  0.21
 07/05 0.33 0.33 0.28 0.26 0.09 0.32 0.17 0.14 0.30 0.31 0.31 0.31 0.33 0.29 0.26 0.21 0.33 0.16 0.26 0.33 0.27 0.31  --  0.21
 07/06 0.24 0.24 0.20 0.19 0.06 0.23 0.12 0.10 0.21 0.22 0.22 0.22 0.24 0.21 0.20 0.16 0.24 0.12 0.19 0.24 0.19 0.23  --  0.16
 07/07 0.22 0.22 0.19 0.18 0.06 0.21 0.10 0.08 0.20 0.20 0.20 0.20 0.22 0.20 0.18 0.14 0.22 0.11 0.18 0.22 0.18 0.21  --  0.14
 07/08 0.35 0.35 0.30 0.28 0.09 0.33 0.15 0.12 0.31 0.32 0.33 0.33 0.35 0.32 0.29 0.23 0.35 0.17 0.28 0.35 0.28 0.33  --  0.23
 07/09 0.30 0.30 0.26 0.24 0.08 0.29 0.12 0.09 0.26 0.28 0.28 0.28 0.30 0.28 0.26 0.20 0.30 0.15 0.24 0.30 0.23 0.29  --  0.20
 07/10 0.31 0.31 0.26 0.25 0.00 0.30 0.12 0.00 0.27 0.28 0.29 0.29 0.31 0.29 0.27 0.20 0.31 0.16 0.25 0.31 0.24 0.29  --  0.20
 07/11 0.34 0.34 0.29 0.27  --  0.32 0.13  --  0.30 0.31 0.32 0.32 0.34 0.32 0.30 0.22 0.34 0.17 0.27 0.34 0.26 0.32  --  0.22
 07/12 0.29 0.29 0.25 0.23  --  0.28 0.10  --  0.25 0.26 0.27 0.27 0.29 0.28 0.26 0.19 0.29 0.15 0.23 0.29 0.22 0.28  --  0.19
 07/13 0.18 0.18 0.15 0.14  --  0.17 0.06  --  0.16 0.16 0.17 0.17 0.18 0.18 0.16 0.12 0.18 0.09 0.15 0.18 0.13 0.17  --  0.12
 07/14 0.32 0.32 0.27 0.26  --  0.30 0.10  --  0.28 0.29 0.30 0.30 0.32 0.32 0.29 0.21 0.32 0.16 0.26 0.32 0.23 0.30  --  0.21
 07/15 0.26 0.26 0.22 0.21  --  0.25 0.00  --  0.22 0.23 0.24 0.24 0.26 0.26 0.24 0.17 0.26 0.13 0.21 0.26 0.19 0.25  --  0.17
 07/16 0.28 0.28 0.24 0.22  --  0.27  --   --  0.24 0.25 0.26 0.26 0.28 0.28 0.27 0.18 0.28 0.14 0.23 0.28 0.20 0.27  --  0.18
 07/17 0.33 0.33 0.28 0.26  --  0.31  --   --  0.28 0.29 0.30 0.30 0.33 0.33 0.32 0.21 0.33 0.17 0.27 0.33 0.23 0.31  --  0.21
 07/18 0.29 0.29 0.25 0.23  --  0.27  --   --  0.24 0.25 0.27 0.27 0.29 0.29 0.28 0.19 0.29 0.15 0.24 0.29 0.20 0.28  --  0.19
 07/19 0.25 0.25 0.21 0.20  --  0.24  --   --  0.21 0.22 0.23 0.23 0.25 0.25 0.25 0.16 0.25 0.13 0.21 0.25 0.17 0.24  --  0.16
 07/20 0.20 0.20 0.17 0.16  --  0.19  --   --  0.17 0.17 0.18 0.18 0.20 0.20 0.20 0.13 0.20 0.10 0.16 0.20 0.13 0.19  --  0.13
 07/21 0.24 0.24 0.20 0.19  --  0.23  --   --  0.20 0.20 0.22 0.22 0.24 0.24 0.24 0.16 0.24 0.13 0.20 0.24 0.16 0.23  --  0.16
 07/22 0.35 0.35 0.30 0.28  --  0.33  --   --  0.29 0.29 0.31 0.31 0.35 0.35 0.35 0.23 0.35 0.18 0.29 0.35 0.22 0.33  --  0.23
 07/23 0.38 0.38 0.32 0.30  --  0.36  --   --  0.31 0.32 0.34 0.34 0.38 0.38 0.38 0.25 0.38 0.20 0.32 0.38 0.24 0.36  --  0.25
 07/24 0.39 0.39 0.33 0.31  --  0.37  --   --  0.31 0.32 0.34 0.34 0.39 0.39 0.39 0.25 0.39 0.21 0.32 0.39 0.24 0.37  --  0.25
 07/25 0.33 0.33 0.28 0.26  --  0.31  --   --  0.00 0.27 0.29 0.29 0.33 0.33 0.33 0.21 0.33 0.18 0.28 0.33 0.20 0.31  --  0.21
 07/26 0.32 0.32 0.27 0.26  --  0.30  --   --   --  0.26 0.28 0.28 0.32 0.32 0.32 0.21 0.32 0.17 0.27 0.32 0.19 0.30  --  0.21
 07/27 0.22 0.22 0.19 0.18  --  0.21  --   --   --  0.18 0.19 0.19 0.22 0.22 0.22 0.14 0.22 0.12 0.18 0.22 0.13 0.21  --  0.14
 07/28 0.33 0.33 0.28 0.26  --  0.31  --   --   --  0.27 0.28 0.28 0.33 0.33 0.33 0.21 0.33 0.18 0.28 0.33 0.18 0.31  --  0.21
 07/29 0.33 0.33 0.28 0.26  --  0.31  --   --   --  0.27 0.28 0.28 0.32 0.33 0.33 0.21 0.33 0.18 0.28 0.33 0.18 0.31  --  0.21
 07/30 0.40 0.40 0.34 0.32  --  0.37  --   --   --  0.32 0.33 0.33 0.39 0.40 0.40 0.26 0.40 0.22 0.34 0.40 0.21 0.38  --  0.26
 07/31 0.49 0.49 0.42 0.39  --  0.46  --   --   --  0.39 0.40 0.40 0.48 0.49 0.49 0.32 0.49 0.27 0.41 0.49 0.25 0.47  --  0.32
 08/01 0.50 0.50 0.43 0.40  --  0.47  --   --   --  0.40 0.41 0.41 0.48 0.50 0.50 0.33 0.50 0.27 0.42 0.50 0.25 0.00  --  0.33
 08/02 0.54 0.54 0.46 0.43  --  0.50  --   --   --  0.42 0.44 0.44 0.52 0.54 0.54 0.35 0.54 0.30 0.46 0.54 0.26  --   --  0.35
 08/03 0.34 0.34 0.29 0.27  --  0.32  --   --   --  0.26 0.28 0.28 0.33 0.34 0.34 0.22 0.34 0.19 0.29 0.34 0.16  --   --  0.22
 08/04 0.34 0.34 0.29 0.27  --  0.32  --   --   --  0.26 0.28 0.28 0.32 0.34 0.34 0.22 0.34 0.19 0.29 0.34 0.16  --   --  0.22
 08/05 0.24 0.24 0.20 0.19  --  0.22  --   --   --  0.18 0.19 0.19 0.23 0.24 0.24 0.16 0.24 0.13 0.21 0.24 0.11  --   --  0.16
 08/06 0.24 0.24 0.20 0.19  --  0.22  --   --   --  0.18 0.19 0.19 0.23 0.24 0.24 0.16 0.24 0.13 0.21 0.24 0.10  --   --  0.16
 08/07 0.25 0.25 0.21 0.20  --  0.23  --   --   --  0.19 0.20 0.20 0.24 0.25 0.25 0.16 0.25 0.14 0.22 0.25 0.10  --   --  0.16
 08/08 0.30 0.30 0.26 0.24  --  0.28  --   --   --  0.22 0.24 0.24 0.28 0.29 0.30 0.20 0.30 0.17 0.26 0.30 0.12  --   --  0.20
 08/09 0.28 0.28 0.24 0.22  --  0.26  --   --   --  0.20 0.22 0.22 0.26 0.27 0.28 0.18 0.28 0.16 0.24 0.28 0.11  --   --  0.18
 08/10 0.23 0.23 0.20 0.18  --  0.21  --   --   --  0.16 0.18 0.18 0.21 0.22 0.23 0.15 0.23 0.13 0.20 0.23 0.08  --   --  0.15
 08/11 0.22 0.22 0.19 0.18  --  0.20  --   --   --  0.15 0.17 0.17 0.20 0.21 0.22 0.14 0.22 0.13 0.19 0.22 0.08  --   --  0.14
 08/12 0.20 0.20 0.17 0.16  --  0.18  --   --   --  0.13 0.15 0.15 0.18 0.19 0.20 0.13 0.20 0.11 0.17 0.20 0.07  --   --  0.13
 08/13 0.11 0.11 0.09 0.09  --  0.10  --   --   --  0.07 0.08 0.08 0.10 0.11 0.11 0.07 0.11 0.06 0.10 0.11 0.03  --   --  0.07
 08/14 0.23 0.23 0.20 0.18  --  0.21  --   --   --  0.15 0.17 0.17 0.21 0.22 0.22 0.15 0.23 0.13 0.20 0.23 0.07  --   --  0.15
 08/15 0.21 0.21 0.18 0.17  --  0.19  --   --   --  0.13 0.15 0.15 0.19 0.20 0.20 0.14 0.21 0.12 0.18 0.21 0.06  --   --  0.00
 08/16 0.30 0.30 0.26 0.24  --  0.28  --   --   --  0.18 0.21 0.21 0.27 0.28 0.29 0.20 0.30 0.17 0.26 0.30 0.08  --   --   -- 
 08/17 0.27 0.27 0.23 0.22  --  0.25  --   --   --  0.15 0.18 0.18 0.24 0.25 0.26 0.18 0.27 0.16 0.24 0.27 0.07  --   --   -- 
 08/18 0.33 0.33 0.28 0.26  --  0.30  --   --   --  0.18 0.22 0.22 0.29 0.31 0.31 0.21 0.33 0.19 0.29 0.33 0.07  --   --   -- 
 08/19 0.32 0.32 0.27 0.26  --  0.29  --   --   --  0.17 0.21 0.21 0.28 0.30 0.30 0.21 0.31 0.19 0.28 0.32 0.07  --   --   -- 
 08/20 0.31 0.31 0.26 0.25  --  0.28  --   --   --  0.00 0.19 0.19 0.27 0.29 0.29 0.20 0.30 0.18 0.27 0.31 0.06  --   --   -- 
 08/21 0.28 0.28 0.24 0.22  --  0.26  --   --   --   --  0.17 0.17 0.24 0.26 0.26 0.18 0.26 0.16 0.25 0.28 0.05  --   --   -- 
 08/22 0.21 0.21 0.18 0.17  --  0.19  --   --   --   --  0.12 0.12 0.18 0.19 0.19 0.14 0.20 0.12 0.19 0.21 0.03  --   --   -- 
 08/23 0.18 0.18 0.15 0.14  --  0.16  --   --   --   --  0.10 0.10 0.16 0.16 0.17 0.12 0.16 0.11 0.16 0.18 0.02  --   --   -- 
 08/24 0.23 0.23 0.20 0.18  --  0.21  --   --   --   --  0.12 0.12 0.20 0.21 0.21 0.15 0.21 0.14 0.21 0.23 0.03  --   --   -- 
 08/25 0.29 0.29 0.25 0.23  --  0.26  --   --   --   --  0.00 0.00 0.25 0.26 0.26 0.19 0.26 0.17 0.26 0.29 0.00  --   --   -- 
 08/26 0.38 0.38 0.32 0.30  --  0.35  --   --   --   --   --   --  0.32 0.34 0.34 0.25 0.33 0.23 0.34 0.38  --   --   --   -- 
 08/27 0.22 0.22 0.19 0.18  --  0.20  --   --   --   --   --   --  0.19 0.20 0.20 0.14 0.19 0.13 0.20 0.22  --   --   --   -- 
 08/28 0.19 0.19 0.16 0.15  --  0.17  --   --   --   --   --   --  0.16 0.17 0.17 0.12 0.16 0.11 0.17 0.19  --   --   --   -- 
 08/29 0.21 0.21 0.18 0.17  --  0.19  --   --   --   --   --   --  0.18 0.19 0.19 0.14 0.17 0.13 0.19 0.21  --   --   --   -- 
 08/30 0.18 0.18 0.15 0.14  --  0.16  --   --   --   --   --   --  0.15 0.16 0.16 0.12 0.15 0.11 0.16 0.18  --   --   --   -- 
 08/31 0.26 0.26 0.22 0.21  --  0.24  --   --   --   --   --   --  0.21 0.23 0.23 0.17 0.21 0.16 0.24 0.26  --   --   --   -- 
 09/01 0.40 0.40 0.34 0.32  --  0.36  --   --   --   --   --   --  0.33 0.35 0.35 0.26 0.31 0.24 0.36 0.40  --   --   --   -- 
 09/02 0.30 0.30 0.26 0.24  --  0.27  --   --   --   --   --   --  0.24 0.26 0.26 0.20 0.23 0.18 0.27 0.30  --   --   --   -- 
 09/03 0.20 0.20 0.17 0.16  --  0.18  --   --   --   --   --   --  0.16 0.17 0.17 0.13 0.15 0.12 0.18 0.20  --   --   --   -- 
 09/04 0.23 0.23 0.20 0.18  --  0.21  --   --   --   --   --   --  0.19 0.20 0.20 0.15 0.17 0.14 0.21 0.23  --   --   --   -- 
 09/05 0.16 0.16 0.14 0.13  --  0.14  --   --   --   --   --   --  0.00 0.14 0.14 0.10 0.12 0.10 0.15 0.16  --   --   --   -- 
 09/06 0.14 0.14 0.12 0.11  --  0.13  --   --   --   --   --   --   --  0.12 0.12 0.09 0.10 0.09 0.13 0.14  --   --   --   -- 
 09/07 0.20 0.20 0.17 0.16  --  0.18  --   --   --   --   --   --   --  0.17 0.17 0.13 0.14 0.12 0.18 0.20  --   --   --   -- 
 09/08 0.07 0.07 0.06 0.06  --  0.06  --   --   --   --   --   --   --  0.06 0.06 0.05 0.05 0.04 0.06 0.07  --   --   --   -- 
 09/09 0.19 0.19 0.16 0.15  --  0.17  --   --   --   --   --   --   --  0.16 0.16 0.12 0.13 0.12 0.18 0.19  --   --   --   -- 
 09/10 0.29 0.29 0.25 0.23  --  0.26  --   --   --   --   --   --   --  0.24 0.24 0.19 0.20 0.18 0.27 0.29  --   --   --   -- 
 09/11 0.37 0.37 0.31 0.30  --  0.33  --   --   --   --   --   --   --  0.30 0.30 0.24 0.24 0.23 0.34 0.37  --   --   --   -- 
 09/12 0.28 0.28 0.24 0.22  --  0.25  --   --   --   --   --   --   --  0.23 0.23 0.18 0.18 0.18 0.26 0.28  --   --   --   -- 
 09/13 0.23 0.23 0.20 0.18  --  0.20  --   --   --   --   --   --   --  0.19 0.19 0.15 0.15 0.15 0.22 0.23  --   --   --   -- 
 09/14 0.18 0.18 0.15 0.14  --  0.16  --   --   --   --   --   --   --  0.14 0.14 0.12 0.11 0.11 0.17 0.18  --   --   --   -- 
 09/15 0.18 0.18 0.15 0.14  --  0.16  --   --   --   --   --   --   --  0.00 0.00 0.12 0.11 0.12 0.17 0.18  --   --   --   -- 
 09/16 0.16 0.16 0.14 0.13  --  0.14  --   --   --   --   --   --   --   --   --  0.10 0.10 0.10 0.15 0.16  --   --   --   -- 
 09/17 0.08 0.08 0.07 0.06  --  0.07  --   --   --   --   --   --   --   --   --  0.05 0.05 0.05 0.08 0.08  --   --   --   -- 
 09/18 0.13 0.13 0.11 0.10  --  0.11  --   --   --   --   --   --   --   --   --  0.08 0.07 0.08 0.12 0.13  --   --   --   -- 
 09/19 0.12 0.12 0.10 0.10  --  0.11  --   --   --   --   --   --   --   --   --  0.08 0.07 0.08 0.11 0.12  --   --   --   -- 
 09/20 0.07 0.07 0.06 0.06  --  0.06  --   --   --   --   --   --   --   --   --  0.00 0.04 0.05 0.07 0.07  --   --   --   -- 
 09/21 0.08 0.08 0.07 0.06  --  0.07  --   --   --   --   --   --   --   --   --   --  0.04 0.05 0.08 0.08  --   --   --   -- 
 09/22 0.09 0.09 0.08 0.07  --  0.08  --   --   --   --   --   --   --   --   --   --  0.05 0.06 0.09 0.09  --   --   --   -- 
 09/23 0.11 0.11 0.09 0.09  --  0.10  --   --   --   --   --   --   --   --   --   --  0.06 0.07 0.11 0.11  --   --   --   -- 
 09/24 0.12 0.12 0.10 0.10  --  0.10  --   --   --   --   --   --   --   --   --   --  0.06 0.08 0.11 0.12  --   --   --   -- 
 09/25 0.09 0.09 0.08 0.07  --  0.08  --   --   --   --   --   --   --   --   --   --  0.04 0.06 0.09 0.09  --   --   --   -- 
 09/26 0.18 0.18 0.15 0.14  --  0.15  --   --   --   --   --   --   --   --   --   --  0.08 0.12 0.17 0.18  --   --   --   -- 
 09/27 0.25 0.25 0.21 0.20  --  0.21  --   --   --   --   --   --   --   --   --   --  0.11 0.17 0.24 0.25  --   --   --   -- 
 09/28 0.16 0.16 0.14 0.13  --  0.14  --   --   --   --   --   --   --   --   --   --  0.07 0.11 0.15 0.16  --   --   --   -- 
 09/29 0.08 0.08 0.07 0.06  --  0.07  --   --   --   --   --   --   --   --   --   --  0.03 0.05 0.08 0.08  --   --   --   -- 
 09/30 0.06 0.06 0.05 0.05  --  0.00  --   --   --   --   --   --   --   --   --   --  0.02 0.04 0.06 0.06  --   --   --   -- 
 10/01 0.10 0.10 0.09 0.08  --   --   --   --   --   --   --   --   --   --   --   --  0.00 0.07 0.10 0.10  --   --   --   -- 
 10/02 0.10 0.10 0.09 0.08  --   --   --   --   --   --   --   --   --   --   --   --   --  0.07 0.10 0.10  --   --   --   -- 
 10/03 0.24 0.24 0.20 0.19  --   --   --   --   --   --   --   --   --   --   --   --   --  0.16 0.23 0.24  --   --   --   -- 
 10/04 0.15 0.15 0.13 0.12  --   --   --   --   --   --   --   --   --   --   --   --   --  0.10 0.15 0.15  --   --   --   -- 
 10/05 0.11 0.11 0.09 0.09  --   --   --   --   --   --   --   --   --   --   --   --   --  0.07 0.11 0.11  --   --   --   -- 
 10/06 0.15 0.15 0.13 0.12  --   --   --   --   --   --   --   --   --   --   --   --   --  0.10 0.15 0.15  --   --   --   -- 
 10/07 0.10 0.10 0.09 0.08  --   --   --   --   --   --   --   --   --   --   --   --   --  0.07 0.10 0.10  --   --   --   -- 
 10/08 0.09 0.09 0.08 0.07  --   --   --   --   --   --   --   --   --   --   --   --   --  0.06 0.09 0.09  --   --   --   -- 
 10/09 0.14 0.14 0.12 0.11  --   --   --   --   --   --   --   --   --   --   --   --   --  0.10 0.14 0.14  --   --   --   -- 
 10/10 0.05 0.05 0.04 0.04  --   --   --   --   --   --   --   --   --   --   --   --   --  0.03 0.05 0.05  --   --   --   -- 
 10/11 0.07 0.07 0.06 0.06  --   --   --   --   --   --   --   --   --   --   --   --   --  0.05 0.07 0.07  --   --   --   -- 
 10/12 0.05 0.05 0.04 0.04  --   --   --   --   --   --   --   --   --   --   --   --   --  0.03 0.05 0.05  --   --   --   -- 
 10/13 0.04 0.04 0.03 0.03  --   --   --   --   --   --   --   --   --   --   --   --   --  0.03 0.04 0.04  --   --   --   -- 
 10/14 0.07 0.07 0.06 0.06  --   --   --   --   --   --   --   --   --   --   --   --   --  0.05 0.07 0.07  --   --   --   -- 
 10/15 0.08 0.00 0.00 0.00  --   --   --   --   --   --   --   --   --   --   --   --   --  0.00 0.00 0.00  --   --   --   -- 
 10/16 0.06  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/17 0.06  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/18 0.08  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/19 0.04  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/20 0.07  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/21 0.05  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/22 0.03  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/23 0.09  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/24 0.12  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/25 0.05  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/26 0.13  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/27 0.13  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/28 0.06  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/29 0.01  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/30 0.22  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 10/31 0.09  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/01 0.05  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/02 0.05  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/03 0.04  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/04 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/05 0.06  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/06 0.05  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/07 0.04  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/08 0.03  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/09 0.03  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/10 0.03  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/11 0.04  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/12 0.04  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/13 0.06  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/14 0.09  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/15 0.04  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/16 0.03  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/17 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/18 0.01  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/19 0.04  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/20 0.04  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/21 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/22 0.01  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/23 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/24 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/25 0.00  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/26 0.03  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/27 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/28 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/29 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 11/30 0.01  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/01 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/02 0.01  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/03 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/04 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/05 0.05  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/06 0.17  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/07 0.05  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/08 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/09 0.02  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/10 0.03  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/11 0.01  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/12 0.01  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/13 0.03  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
 12/14 0.03  --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   --   -- 
